fold,era,arm,label,model,kind,n_train,n_test,ic_train,ic_oos,capture_all,capture_q5,q5_frac,auc_train,auc_oos,base_rate_test,topdec_tp_rate,topdec_frac
12,2,wide10y,fwd2,ridge,real,61090,2743,0.068022294759089,0.012741000120900424,0.028449756248840122,0.10854071626727321,0.17681370761939483,,,,,
12,2,wide10y,fwd2,hgb,real,61090,2743,0.4222083564107517,0.06732966720899176,0.04745030181967577,0.16796984381220195,0.2810791104629967,,,,,
12,2,wide10y,fwd4,ridge,real,61090,2743,0.07663056321019587,0.04194633448592915,0.06105614258561457,0.1717015508785134,0.19248997448049582,,,,,
12,2,wide10y,fwd4,hgb,real,61090,2743,0.4402976157761794,0.03179092566080129,0.03985059407280721,0.2015262923087084,0.3197229310973387,,,,,
12,2,wide10y,fwd8,ridge,real,61090,2743,0.08188839968403859,0.03426012572987032,0.04906182325954638,0.23335799321772563,0.2041560335399198,,,,,
12,2,wide10y,fwd8,hgb,real,61090,2743,0.47302076000585475,0.15476306221240058,0.27637649955103316,0.6427791614874362,0.3120670798395917,,,,,
12,2,wide10y,br_canon_long,logit,real,61090,2743,,,,,,0.5463130027295477,0.5142447611956176,0.4896099161502005,0.5025125628140703,0.07254830477579292
12,2,wide10y,br_canon_long,hgb,real,61090,2743,,,,,,0.788220522655094,0.5605579193702798,0.4896099161502005,0.6131386861313869,0.04994531534815895
12,2,wide10y,br_canon_short,logit,real,61090,2743,,,,,,0.5468014463620001,0.5160549922038362,0.4910681735326285,0.5666666666666667,0.10936930368209989
12,2,wide10y,br_canon_short,hgb,real,61090,2743,,,,,,0.789630558744961,0.5564461405266505,0.4910681735326285,0.5693430656934306,0.0998906306963179
12,2,wide10y,br_modal_long,logit,real,61090,2743,,,,,,0.6403792928071335,0.63293835608259,0.0987969376594969,0.11777777777777777,0.16405395552314983
12,2,wide10y,br_modal_long,hgb,real,61090,2743,,,,,,0.9390187856957636,0.6885531233953116,0.0987969376594969,0.20913884007029876,0.20743711265038278
12,2,wide10y,br_modal_short,logit,real,61090,2743,,,,,,0.6310135113788925,0.6308789329028042,0.07473569084943492,0.14186851211072665,0.2107181917608458
12,2,wide10y,br_modal_short,hgb,real,61090,2743,,,,,,0.9150655769581164,0.608191585461954,0.07473569084943492,0.09536423841059603,0.27524608093328473
13,3,base5y,fwd2,ridge,real,29723,2761,0.06117610469479228,0.02909867486404395,0.02378991057024717,0.022432886388555135,0.22745382107931908,,,,,
13,3,base5y,fwd2,ridge,shuffle,29723,2761,0.013630177222202207,0.028970691378786544,0.018833488350656714,0.03210769067410112,0.1629844259326331,,,,,
13,3,base5y,fwd2,hgb,real,29723,2761,0.5402152807120117,0.05496068520336402,0.0535948323101288,0.15832851158085548,0.2600507062658457,,,,,
13,3,base5y,fwd2,hgb,shuffle,29723,2761,0.534469141448176,-0.011807998648264697,-0.0175304977838309,0.0008810310868319941,0.16841724013038753,,,,,
13,3,base5y,fwd4,ridge,real,29723,2761,0.07358228797541459,0.04261936008397332,0.03799980619854356,0.10754843923947102,0.2289025715320536,,,,,
13,3,base5y,fwd4,ridge,shuffle,29723,2761,0.020422911542183512,0.028860184992209565,0.03288132641002285,0.08496422394179957,0.13654473017022817,,,,,
13,3,base5y,fwd4,hgb,real,29723,2761,0.5658341772686135,0.04862450351838768,0.08625416194616613,0.1494934318568107,0.283230713509598,,,,,
13,3,base5y,fwd4,hgb,shuffle,29723,2761,0.5471698601609077,-0.0032017585129399885,-0.014331515608295193,0.043520872570309885,0.1763853676204274,,,,,
13,3,base5y,fwd8,ridge,real,29723,2761,0.08505672331452499,0.05627434992751174,0.02778794999629339,0.21162136423672143,0.2227453821079319,,,,,
13,3,base5y,fwd8,ridge,shuffle,29723,2761,0.024844690855223422,0.01152362441485457,-0.06142872187866119,0.007393726311770756,0.12604128938790293,,,,,
13,3,base5y,fwd8,hgb,real,29723,2761,0.606143795722121,0.08817511663340828,0.1640166671138316,0.23254170695414544,0.2843172763491489,,,,,
13,3,base5y,fwd8,hgb,shuffle,29723,2761,0.5674099903926396,0.003144544603097258,0.00042514830897421647,-0.004922145026406435,0.14958348424483883,,,,,
13,3,base5y,br_canon_long,logit,real,29723,2761,,,,,,0.5344910589510414,0.5033208839581659,0.5164795363998551,0.5,0.06446939514668598
13,3,base5y,br_canon_long,logit,shuffle,29723,2761,,,,,,0.5163268086805053,0.4837879719074859,0.5164795363998551,0.5128205128205128,0.11300253531329228
13,3,base5y,br_canon_long,hgb,real,29723,2761,,,,,,0.8903458147376715,0.5429508696177463,0.5164795363998551,0.603448275862069,0.042013763129300975
13,3,base5y,br_canon_long,hgb,shuffle,29723,2761,,,,,,0.8821724697629423,0.4906913342893613,0.5164795363998551,0.5523255813953488,0.06229626946758421
13,3,base5y,br_canon_short,logit,real,29723,2761,,,,,,0.533828681571165,0.5015959657708176,0.45599420499818905,0.4733893557422969,0.1293009779065556
13,3,base5y,br_canon_short,logit,shuffle,29723,2761,,,,,,0.5174052440503066,0.48518628590526375,0.45599420499818905,0.40948275862068967,0.08402752625860195
13,3,base5y,br_canon_short,hgb,real,29723,2761,,,,,,0.8910616608154771,0.5021395883064043,0.45599420499818905,0.4788732394366197,0.05143064107207534
13,3,base5y,br_canon_short,hgb,shuffle,29723,2761,,,,,,0.8860772139647579,0.4846320870557551,0.45599420499818905,0.4046242774566474,0.06265845708076784
13,3,base5y,br_modal_long,logit,real,29723,2761,,,,,,0.6376974391116166,0.6042910615203493,0.1119159724737414,0.176056338028169,0.20572256428830135
13,3,base5y,br_modal_long,logit,shuffle,29723,2761,,,,,,0.5295468097531588,0.5366783340460466,0.1119159724737414,0.1388888888888889,0.10431003259688519
13,3,base5y,br_modal_long,hgb,real,29723,2761,,,,,,0.9861894811854682,0.5546835817270889,0.1119159724737414,0.14081632653061224,0.17747193045997828
13,3,base5y,br_modal_long,hgb,shuffle,29723,2761,,,,,,0.975939788927499,0.5340676919178321,0.1119159724737414,0.15637860082304528,0.08801159000362188
13,3,base5y,br_modal_short,logit,real,29723,2761,,,,,,0.6631416968846856,0.567397082055571,0.07642158638174575,0.11382113821138211,0.17819630568634554
13,3,base5y,br_modal_short,logit,shuffle,29723,2761,,,,,,0.5246448504628078,0.5815760617043025,0.07642158638174575,0.12422360248447205,0.058312205722564285
13,3,base5y,br_modal_short,hgb,real,29723,2761,,,,,,0.9709253593168102,0.613035963200446,0.07642158638174575,0.13734939759036144,0.1503078594712061
13,3,base5y,br_modal_short,hgb,shuffle,29723,2761,,,,,,0.9582487548336972,0.554586005018121,0.07642158638174575,0.08021390374331551,0.06772908366533864
13,3,wide10y,fwd2,ridge,real,60882,2761,0.06624068806745176,0.04291301819821999,0.039909375350086186,0.05142053166209408,0.1814559942049982,,,,,
13,3,wide10y,fwd2,hgb,real,60882,2761,0.42356004034058786,0.014306323489218519,0.01845293039285595,0.041314844127144625,0.3009779065555958,,,,,
13,3,wide10y,fwd4,ridge,real,60882,2761,0.07679299709671505,0.04534383980612567,0.059213701712577456,0.14404927581496116,0.1966678739587106,,,,,
13,3,wide10y,fwd4,hgb,real,60882,2761,0.444432495252999,0.03572303819438498,0.09246051639980617,0.10883544483064705,0.33429916696848966,,,,,
13,3,wide10y,fwd8,ridge,real,60882,2761,0.08095521669863075,0.03135336772962073,0.04450952467535237,0.1973959895898317,0.20101412531691415,,,,,
13,3,wide10y,fwd8,hgb,real,60882,2761,0.4721116541098543,-0.012686637997785187,0.01955294413020496,-0.06236284925300956,0.33900760593987683,,,,,
13,3,wide10y,br_canon_long,logit,real,60882,2761,,,,,,0.545108401946556,0.510305141014125,0.5164795363998551,0.4734042553191489,0.06809127127852227
13,3,wide10y,br_canon_long,hgb,real,60882,2761,,,,,,0.7894736075765708,0.5383976551050318,0.5164795363998551,0.6141732283464567,0.0459978268743209
13,3,wide10y,br_canon_short,logit,real,60882,2761,,,,,,0.5435560210717323,0.5099401486395159,0.45599420499818905,0.5306122448979592,0.10648315827598696
13,3,wide10y,br_canon_short,hgb,real,60882,2761,,,,,,0.792452414141846,0.5159802815203239,0.45599420499818905,0.4812286689419795,0.10612097066280334
13,3,wide10y,br_modal_long,logit,real,60882,2761,,,,,,0.6345126415029888,0.6084089601250151,0.1119159724737414,0.20250521920668058,0.17348786671495836
13,3,wide10y,br_modal_long,hgb,real,60882,2761,,,,,,0.9340023714393181,0.578843240047092,0.1119159724737414,0.14576802507836992,0.23107569721115537
13,3,wide10y,br_modal_short,logit,real,60882,2761,,,,,,0.6309720687807616,0.5394814608307779,0.07642158638174575,0.09649122807017543,0.16515755161173487
13,3,wide10y,br_modal_short,hgb,real,60882,2761,,,,,,0.9160307792387146,0.623103800762011,0.07642158638174575,0.12406576980568013,0.2423035132198479
14,3,base5y,fwd2,ridge,real,29547,2734,0.05644842779185077,0.009177204741343535,0.028453465884523948,0.0373954721253395,0.22896854425749816,,,,,
14,3,base5y,fwd2,ridge,shuffle,29547,2734,0.02309388865515453,-0.03811663565816621,-0.0048805758369176245,0.008111635175849457,0.225676664228237,,,,,
14,3,base5y,fwd2,hgb,real,29547,2734,0.5441467589823328,0.05580953598418541,0.05288214413037188,0.15391564082240225,0.21616678858814922,,,,,
14,3,base5y,fwd2,hgb,shuffle,29547,2734,0.5524668671801806,0.009630395433857223,0.02025059826123711,-0.0022950907884209176,0.14228237015362108,,,,,
14,3,base5y,fwd4,ridge,real,29547,2734,0.06899138383601042,0.010145087648125274,0.04826112152131759,0.09213843946462916,0.2190929041697147,,,,,
14,3,base5y,fwd4,ridge,shuffle,29547,2734,0.022269280488970488,0.0007201125601796862,0.05661173021153603,-0.01541455991439296,0.22092172640819313,,,,,
14,3,base5y,fwd4,hgb,real,29547,2734,0.5764823439276197,0.022616585363421794,0.07003718850665135,0.12363113486916348,0.24140453547915142,,,,,
14,3,base5y,fwd4,hgb,shuffle,29547,2734,0.5547060035808419,-0.044349754426288426,-0.029290924948745644,-0.048768458014628764,0.14045354791514264,,,,,
14,3,base5y,fwd8,ridge,real,29547,2734,0.08235105773747249,-0.02127990115386768,0.06989266168587444,0.28807354097707205,0.21068032187271396,,,,,
14,3,base5y,fwd8,ridge,shuffle,29547,2734,0.023463538038482005,-0.017972563241139612,0.10616366343877824,0.11275911013746284,0.2439648866130212,,,,,
14,3,base5y,fwd8,hgb,real,29547,2734,0.6103133658574706,-0.028555998055658716,-0.012028921296534106,0.03017915230711325,0.20958302852962693,,,,,
14,3,base5y,fwd8,hgb,shuffle,29547,2734,0.573068700038103,0.007744937932184342,0.030772009684851716,0.1119320449769554,0.14264813460131676,,,,,
14,3,base5y,br_canon_long,logit,real,29547,2734,,,,,,0.534613964328431,0.4961731155953124,0.44476956839795173,0.4787234042553192,0.06876371616678859
14,3,base5y,br_canon_long,logit,shuffle,29547,2734,,,,,,0.5144714554584714,0.4790664439012551,0.44476956839795173,0.44545454545454544,0.08046817849305048
14,3,base5y,br_canon_long,hgb,real,29547,2734,,,,,,0.8893695330496642,0.5381128215796407,0.44476956839795173,0.5564516129032258,0.04535479151426482
14,3,base5y,br_canon_long,hgb,shuffle,29547,2734,,,,,,0.8862044414970631,0.48066946640316205,0.44476956839795173,0.4662576687116564,0.05961960497439649
14,3,base5y,br_canon_short,logit,real,29547,2734,,,,,,0.5313323330250034,0.5047578395484903,0.5420629114850036,0.5848484848484848,0.12070226773957571
14,3,base5y,br_canon_short,logit,shuffle,29547,2734,,,,,,0.5149960340953257,0.4826943556975506,0.5420629114850036,0.5570934256055363,0.10570592538405267
14,3,base5y,br_canon_short,hgb,real,29547,2734,,,,,,0.8885132595957363,0.5331836133711029,0.5420629114850036,0.5895522388059702,0.04901243599122165
14,3,base5y,br_canon_short,hgb,shuffle,29547,2734,,,,,,0.8890132243801082,0.49343829899151903,0.5420629114850036,0.5,0.04901243599122165
14,3,base5y,br_modal_long,logit,real,29547,2734,,,,,,0.642306548400077,0.6200161033878268,0.055596196049743966,0.11068702290076336,0.0958302852962692
14,3,base5y,br_modal_long,logit,shuffle,29547,2734,,,,,,0.5306110454690859,0.4922897386766685,0.055596196049743966,0.037209302325581395,0.07863935625457205
14,3,base5y,br_modal_long,hgb,real,29547,2734,,,,,,0.9834387232761215,0.6073219454523218,0.055596196049743966,0.12605042016806722,0.13057790782735917
14,3,base5y,br_modal_long,hgb,shuffle,29547,2734,,,,,,0.9749419000514469,0.48197796485792327,0.055596196049743966,0.05128205128205128,0.07132406730065838
14,3,base5y,br_modal_short,logit,real,29547,2734,,,,,,0.6660751580572465,0.5378308178308179,0.09473299195318215,0.11670480549199085,0.1598390636430139
14,3,base5y,br_modal_short,logit,shuffle,29547,2734,,,,,,0.5233576228931222,0.49116493116493115,0.09473299195318215,0.1,0.11338697878566203
14,3,base5y,br_modal_short,hgb,real,29547,2734,,,,,,0.9753780715731946,0.5442393042393042,0.09473299195318215,0.12292358803986711,0.11009509875640087
14,3,base5y,br_modal_short,hgb,shuffle,29547,2734,,,,,,0.9668653710019874,0.5254678054678055,0.09473299195318215,0.09523809523809523,0.061448427212874905
14,3,wide10y,fwd2,ridge,real,60728,2734,0.06393770771042147,-0.010444113193976024,0.001691896723509906,0.006683752466124601,0.17190929041697148,,,,,
14,3,wide10y,fwd2,hgb,real,60728,2734,0.42730351662970745,0.04287809418610026,0.025346538078419377,0.0849987194213222,0.26591075347476223,,,,,
14,3,wide10y,fwd4,ridge,real,60728,2734,0.07435057166935417,0.008698574206925352,0.03050361586039964,0.07063374451255647,0.1781272860277981,,,,,
14,3,wide10y,fwd4,hgb,real,60728,2734,0.443158887461155,0.01888346782438672,0.04571884430273809,0.11153732147520418,0.3178493050475494,,,,,
14,3,wide10y,fwd8,ridge,real,60728,2734,0.07801420671897537,-0.01111266228048997,0.044050512158591466,-0.013123249296530543,0.18983174835406,,,,,
14,3,wide10y,fwd8,hgb,real,60728,2734,0.4737937525318484,0.00045158910525601675,0.010583906873249036,0.08922710705469036,0.29114850036576445,,,,,
14,3,wide10y,br_canon_long,logit,real,60728,2734,,,,,,0.5439284128391323,0.4830526012412455,0.44476956839795173,0.45569620253164556,0.05779078273591807
14,3,wide10y,br_canon_long,hgb,real,60728,2734,,,,,,0.790719580231931,0.5218561472852091,0.44476956839795173,0.5614035087719298,0.04169714703730797
14,3,wide10y,br_canon_short,logit,real,60728,2734,,,,,,0.541579307401712,0.4935584845623521,0.5420629114850036,0.5224358974358975,0.1141185076810534
14,3,wide10y,br_canon_short,hgb,real,60728,2734,,,,,,0.7943708038466766,0.5098773137069758,0.5420629114850036,0.55859375,0.0936356986100951
14,3,wide10y,br_modal_long,logit,real,60728,2734,,,,,,0.6351681278403799,0.5614272901463574,0.055596196049743966,0.1016260162601626,0.08997805413313825
14,3,wide10y,br_modal_long,hgb,real,60728,2734,,,,,,0.9339929800022556,0.5968420033429818,0.055596196049743966,0.081799591002045,0.17885881492318947
14,3,wide10y,br_modal_short,logit,real,60728,2734,,,,,,0.6307636711952205,0.5403970203970204,0.09473299195318215,0.11530815109343936,0.18397951719092903
14,3,wide10y,br_modal_short,hgb,real,60728,2734,,,,,,0.913644234006378,0.587807027807028,0.09473299195318215,0.12027491408934708,0.21287490855888808
15,3,base5y,fwd2,ridge,real,29415,2753,0.054507226440286126,0.02090493416806081,-0.016752991091364928,0.08953948985333159,0.16382128586996003,,,,,
15,3,base5y,fwd2,ridge,shuffle,29415,2753,0.023614431530478798,0.05122703176999503,0.017829540645851624,0.04171329594117266,0.19469669451507446,,,,,
15,3,base5y,fwd2,hgb,real,29415,2753,0.5492285583665956,0.02342333020360116,0.029212613317643518,0.08972777282552025,0.185978932074101,,,,,
15,3,base5y,fwd2,hgb,shuffle,29415,2753,0.5546725548636403,0.014589681973950582,0.0022099590252178517,-0.010801877163746133,0.1249545949872866,,,,,
15,3,base5y,fwd4,ridge,real,29415,2753,0.06953228462201902,0.016507499977777146,-0.024648420789145854,0.19824708278577707,0.1594624046494733,,,,,
15,3,base5y,fwd4,ridge,shuffle,29415,2753,0.02335533941028317,0.08430060480571973,0.05579850254842825,-0.06507098292331162,0.16491100617508173,,,,,
15,3,base5y,fwd4,hgb,real,29415,2753,0.5841512915008894,-0.003307325672403217,-0.008226300033812946,-0.014126644169405194,0.1914275335997094,,,,,
15,3,base5y,fwd4,hgb,shuffle,29415,2753,0.5626051696148738,-0.010176331472263829,-0.012393695151274326,-0.1322906549549536,0.12967671630948058,,,,,
15,3,base5y,fwd8,ridge,real,29415,2753,0.08484414976784678,-0.011042707523753645,-0.06579582703947894,0.17213850539272665,0.1569197239375227,,,,,
15,3,base5y,fwd8,ridge,shuffle,29415,2753,0.019574158088650324,-0.008155490366773103,-0.04920957880310177,-0.176840936785122,0.17653468942971304,,,,,
15,3,base5y,fwd8,hgb,real,29415,2753,0.6214036760882372,0.029753210441604,0.08913767071267474,0.061068440016450724,0.21394841990555757,,,,,
15,3,base5y,fwd8,hgb,shuffle,29415,2753,0.5712343524666388,-0.0063250135154075335,-0.02522281885036346,0.004271400525595174,0.11514711224119142,,,,,
15,3,base5y,br_canon_long,logit,real,29415,2753,,,,,,0.53465902261603,0.5309847584570687,0.5201598256447512,0.5189873417721519,0.08608790410461314
15,3,base5y,br_canon_long,logit,shuffle,29415,2753,,,,,,0.5136085809138817,0.528977010813714,0.5201598256447512,0.5402298850574713,0.03160188884852888
15,3,base5y,br_canon_long,hgb,real,29415,2753,,,,,,0.8896720507740354,0.5086870239660998,0.5201598256447512,0.5260416666666666,0.06974209952778787
15,3,base5y,br_canon_long,hgb,shuffle,29415,2753,,,,,,0.8970947311864066,0.49261447016184623,0.5201598256447512,0.4369747899159664,0.043225572103160186
15,3,base5y,br_canon_short,logit,real,29415,2753,,,,,,0.5337769995456617,0.5179311148544852,0.46966945150744643,0.6010928961748634,0.06647293861242282
15,3,base5y,br_canon_short,logit,shuffle,29415,2753,,,,,,0.5115720702860569,0.519935585714437,0.46966945150744643,0.4973821989528796,0.1387577188521613
15,3,base5y,br_canon_short,hgb,real,29415,2753,,,,,,0.8874391109427686,0.502761444659865,0.46966945150744643,0.45977011494252873,0.03160188884852888
15,3,base5y,br_canon_short,hgb,shuffle,29415,2753,,,,,,0.8872434798663738,0.4969620400682283,0.46966945150744643,0.5542168674698795,0.060297856883399926
15,3,base5y,br_modal_long,logit,real,29415,2753,,,,,,0.6426062015839151,0.46510529484633106,0.08318198329095532,0.0598669623059867,0.16382128586996003
15,3,base5y,br_modal_long,logit,shuffle,29415,2753,,,,,,0.5209567537961463,0.4269233697119011,0.08318198329095532,0.03409090909090909,0.06393025790047221
15,3,base5y,br_modal_long,hgb,real,29415,2753,,,,,,0.9842002542056175,0.48075073183897465,0.08318198329095532,0.05909090909090909,0.15982564475118052
15,3,base5y,br_modal_long,hgb,shuffle,29415,2753,,,,,,0.9672512957091838,0.463240230036194,0.08318198329095532,0.09230769230769231,0.07083181983290955
15,3,base5y,br_modal_short,logit,real,29415,2753,,,,,,0.6578081080458136,0.6112554368981332,0.06683617871413004,0.14150943396226415,0.07700690156193243
15,3,base5y,br_modal_short,logit,shuffle,29415,2753,,,,,,0.5275268257646941,0.5827550899521045,0.06683617871413004,0.058823529411764705,0.05557573556120596
15,3,base5y,br_modal_short,hgb,real,29415,2753,,,,,,0.9762824105558675,0.5405842232640006,0.06683617871413004,0.07804878048780488,0.07446422084998183
15,3,base5y,br_modal_short,hgb,shuffle,29415,2753,,,,,,0.9627435417697285,0.5521307563423427,0.06683617871413004,0.08917197452229299,0.05702869596803487
15,3,wide10y,fwd2,ridge,real,60546,2753,0.062199734097548254,-0.01270109328652947,-0.018361033657589013,0.05472858874267042,0.17653468942971304,,,,,
15,3,wide10y,fwd2,hgb,real,60546,2753,0.42441243864300454,-0.011701321468601917,-0.005389813540979977,0.04801921847841281,0.2284780239738467,,,,,
15,3,wide10y,fwd4,ridge,real,60546,2753,0.07139215711145334,-0.015364412621688974,-0.008363617743215621,0.072348620249046,0.18416273156556484,,,,,
15,3,wide10y,fwd4,hgb,real,60546,2753,0.4532361757075874,0.0024217295061736365,-0.0016727110921393514,0.007329924352888054,0.2488194696694515,,,,,
15,3,wide10y,fwd8,ridge,real,60546,2753,0.07397236433051749,-0.03710770158568863,-0.040028934246485647,0.01882705256239727,0.18561569197239375,,,,,
15,3,wide10y,fwd8,hgb,real,60546,2753,0.48300248019170183,-0.03552968415080213,-0.02168559685339876,-0.03652679923669553,0.22084998183799492,,,,,
15,3,wide10y,br_canon_long,logit,real,60546,2753,,,,,,0.5435111131833634,0.48638347451355207,0.5201598256447512,0.48623853211009177,0.07918634217217581
15,3,wide10y,br_canon_long,hgb,real,60546,2753,,,,,,0.7947563675737341,0.5043268600476192,0.5201598256447512,0.5555555555555556,0.04903741373047584
15,3,wide10y,br_canon_short,logit,real,60546,2753,,,,,,0.5410129310683868,0.47837353928953585,0.46966945150744643,0.42857142857142855,0.09153650563022157
15,3,wide10y,br_canon_short,hgb,real,60546,2753,,,,,,0.7993368569621058,0.5161999809299812,0.46966945150744643,0.42142857142857143,0.05085361423901199
15,3,wide10y,br_modal_long,logit,real,60546,2753,,,,,,0.6278011023087403,0.449317988359781,0.08318198329095532,0.020066889632107024,0.10860879041046131
15,3,wide10y,br_modal_long,hgb,real,60546,2753,,,,,,0.9328010649299054,0.4634495740454952,0.08318198329095532,0.07348242811501597,0.22738830366872503
15,3,wide10y,br_modal_short,logit,real,60546,2753,,,,,,0.6276387517920404,0.5925288134445817,0.06683617871413004,0.0963855421686747,0.12059571376679985
15,3,wide10y,br_modal_short,hgb,real,60546,2753,,,,,,0.9139156015988031,0.5596662548445512,0.06683617871413004,0.09002433090024331,0.1492916818016709
16,3,base5y,fwd2,ridge,real,29394,2731,0.04980465007359415,0.003437171210996028,-0.014982141532636585,0.03635231404727636,0.18418161845477846,,,,,
16,3,base5y,fwd2,ridge,shuffle,29394,2731,0.01681950627753474,-0.0077434548108526735,0.004395503338933392,0.0029802802459868226,0.17466129622848772,,,,,
16,3,base5y,fwd2,hgb,real,29394,2731,0.5619061521181822,0.04636052139614776,0.030543481059631034,0.04963135087419635,0.21603808128890517,,,,,
16,3,base5y,fwd2,hgb,shuffle,29394,2731,0.5528788714437735,-0.02134337964877044,-0.020924709551256384,-0.0436819101521467,0.1812522885389967,,,,,
16,3,base5y,fwd4,ridge,real,29394,2731,0.060762146830886474,0.006193975330558361,-0.026131986586149174,0.1503547766320651,0.18747711461003294,,,,,
16,3,base5y,fwd4,ridge,shuffle,29394,2731,0.022427181930151103,0.010289157038145893,0.022647105356661743,-0.030722939348466937,0.17502746246796044,,,,,
16,3,base5y,fwd4,hgb,real,29394,2731,0.5840271582926886,0.020654281508416132,0.027653430239963982,0.10401054978966083,0.239838886854632,,,,,
16,3,base5y,fwd4,hgb,shuffle,29394,2731,0.5562305887483545,-0.0006943805763821729,-0.019639302028187273,-0.025303145649273304,0.17575979494690588,,,,,
16,3,base5y,fwd8,ridge,real,29394,2731,0.07077726250861369,0.0003983510813660808,-0.061074705217555175,0.19236478176090654,0.20358842914683267,,,,,
16,3,base5y,fwd8,ridge,shuffle,29394,2731,0.025270262256701256,-0.029623803474005776,-0.08879875350585181,-0.10156533639275234,0.20139143170999635,,,,,
16,3,base5y,fwd8,hgb,real,29394,2731,0.6161389249126661,0.009126414711177507,0.01972590587873235,-0.07080177640358981,0.30465031124130354,,,,,
16,3,base5y,fwd8,hgb,shuffle,29394,2731,0.565402568683816,-0.045610362094774995,-0.11699651015699672,-0.20070307294870074,0.19370194068106922,,,,,
16,3,base5y,br_canon_long,logit,real,29394,2731,,,,,,0.530795471335366,0.54509742502714,0.4950567557671183,0.5584725536992841,0.15342365433906993
16,3,base5y,br_canon_long,logit,shuffle,29394,2731,,,,,,0.510915666908689,0.5040795791479118,0.4950567557671183,0.5073529411764706,0.14939582570487
16,3,base5y,br_canon_long,hgb,real,29394,2731,,,,,,0.8819655868360801,0.5283103269241497,0.4950567557671183,0.5182926829268293,0.12010252654705236
16,3,base5y,br_canon_long,hgb,shuffle,29394,2731,,,,,,0.8930273979144792,0.5175953975739216,0.4950567557671183,0.5056818181818182,0.06444525814719883
16,3,base5y,br_canon_short,logit,real,29394,2731,,,,,,0.532454442603345,0.535993761217357,0.486268766019773,0.5657894736842105,0.055657268399853535
16,3,base5y,br_canon_short,logit,shuffle,29394,2731,,,,,,0.5113882797260803,0.48168189507853226,0.486268766019773,0.42342342342342343,0.08128890516294397
16,3,base5y,br_canon_short,hgb,real,29394,2731,,,,,,0.8868777812555335,0.521234081014006,0.486268766019773,0.5037593984962406,0.048700109849871845
16,3,base5y,br_canon_short,hgb,shuffle,29394,2731,,,,,,0.8878586361545636,0.5053800376130323,0.486268766019773,0.5,0.074697912852435
16,3,base5y,br_modal_long,logit,real,29394,2731,,,,,,0.6405757984705354,0.5974737178718472,0.1135115342365434,0.1579778830963665,0.23178322958623215
16,3,base5y,br_modal_long,logit,shuffle,29394,2731,,,,,,0.5282967738333526,0.4684561165074416,0.1135115342365434,0.11383928571428571,0.16404247528377883
16,3,base5y,br_modal_long,hgb,real,29394,2731,,,,,,0.9829019280337974,0.5072830475276812,0.1135115342365434,0.11085972850678733,0.1618454778469425
16,3,base5y,br_modal_long,hgb,shuffle,29394,2731,,,,,,0.9691556354834308,0.4477008967235613,0.1135115342365434,0.08664259927797834,0.10142804833394362
16,3,base5y,br_modal_short,logit,real,29394,2731,,,,,,0.656751841495271,0.5859853121175032,0.10252654705236178,0.18506493506493507,0.11277920175759795
16,3,base5y,br_modal_short,logit,shuffle,29394,2731,,,,,,0.5220650504031477,0.44073555982980706,0.10252654705236178,0.06912442396313365,0.15891614793116074
16,3,base5y,br_modal_short,hgb,real,29394,2731,,,,,,0.9790459423520931,0.5128227545608206,0.10252654705236178,0.12272727272727273,0.08055657268399853
16,3,base5y,br_modal_short,hgb,shuffle,29394,2731,,,,,,0.9681017262867114,0.4798056186979075,0.10252654705236178,0.0975609756097561,0.10508971072867082
16,3,wide10y,fwd2,ridge,real,60359,2731,0.062043715193951854,-0.020785988416361353,-0.041011662806615674,-0.00847325781897155,0.19370194068106922,,,,,
16,3,wide10y,fwd2,hgb,real,60359,2731,0.42445178628873387,0.013494481120424038,0.021247856007200635,0.02037714302277103,0.3017209813255218,,,,,
16,3,wide10y,fwd4,ridge,real,60359,2731,0.07222061582798156,-0.014293938049402747,-0.022435125650937103,-0.04849336612153434,0.19772976931526914,,,,,
16,3,wide10y,fwd4,hgb,real,60359,2731,0.4544152209876229,-0.017327621485034545,-0.025491709382920193,0.05616685657555606,0.3196631270596851,,,,,
16,3,wide10y,fwd8,ridge,real,60359,2731,0.07390025843634002,0.010202942159284746,0.012481619142241768,0.13866679774185228,0.20505309410472355,,,,,
16,3,wide10y,fwd8,hgb,real,60359,2731,0.4847034695789988,-0.019896918960255094,-0.030082526121254394,-0.05671566718449092,0.3310142804833394,,,,,
16,3,wide10y,br_canon_long,logit,real,60359,2731,,,,,,0.540460627280615,0.501589780777598,0.4950567557671183,0.43349753694581283,0.07433174661296228
16,3,wide10y,br_canon_long,hgb,real,60359,2731,,,,,,0.7986244300595078,0.5161262985355136,0.4950567557671183,0.5203252032520326,0.09007689491028927
16,3,wide10y,br_canon_short,logit,real,60359,2731,,,,,,0.5381441885289981,0.49363938290582143,0.486268766019773,0.535593220338983,0.10801904064445259
16,3,wide10y,br_canon_short,hgb,real,60359,2731,,,,,,0.7951764427468657,0.5298392429303815,0.486268766019773,0.49489795918367346,0.07176858293665324
16,3,wide10y,br_modal_long,logit,real,60359,2731,,,,,,0.6260054495275065,0.6159451572930407,0.1135115342365434,0.165374677002584,0.14170633467594287
16,3,wide10y,br_modal_long,hgb,real,60359,2731,,,,,,0.9396284291625774,0.5067793900147899,0.1135115342365434,0.09777015437392796,0.21347491761259613
